29,37,8:37,2,,,,
29,37,8:37,2,,,,
29,37,8:18,2,,,,
29,37,8:17,2,,,,
29,37,8:04,2,,,,
29,37,8:03,2,,,,
29,37,7:45,2,,,,
29,37,7:43,2,,,,
29,37,7:37,2,,,,
29,37,7:24,2,,,,
29,37,7:24,2,,,,
31,37,7:07,2,,,,
31,37,7:07,2,,,,
31,37,6:50,2,,,,
31,37,6:50,2,,,,
33,37,6:47,2,,,,
33,37,6:47,2,,,,
33,37,6:35,2,,,,
33,37,6:35,2,,,,
33,37,6:35,2,,,,
33,37,6:30,2,,,,
33,37,6:16,2,,,,
33,37,6:15,2,,,,
33,37,5:56,2,,,,
33,37,5:56,2,,,,
33,37,5:52,2,,,,
33,37,5:52,2,,,,
33,41,5:46,2,,,,
33,41,5:46,2,,,,
35,41,5:20,2,,,,
35,41,5:20,2,,,,
36,41,5:20,2,,,,
36,41,5:05,2,,,,
36,41,5:05,2,,,,
36,41,4:58,2,,,,
36,41,4:56,2,,,,
36,41,4:50,2,,,,
36,41,4:50,2,,,,
36,41,4:28,2,,,,
36,41,4:20,2,,,,
36,41,4:20,2,,,,
36,41,4:07,2,,,,
36,43,4:05,2,,,,
36,43,4:05,2,,,,
36,43,3:47,2,,,,
36,43,3:47,2,,,,
36,43,3:47,2,,,,
36,43,3:47,2,,,,
36,45,3:44,2,,,,
36,45,3:44,2,,,,
36,45,3:16,2,,,,
36,45,3:15,2,,,,
36,45,3:10,2,,,,
36,45,3:10,2,,,,
36,45,3:06,2,,,,
36,45,3:06,2,,,,
36,47,2:58,2,,,,
38,47,2:41,2,,,,
38,47,2:41,2,,,,
38,49,2:27,2,,,,
40,49,2:06,2,,,,
40,49,2:06,2,,,,
40,51,1:52,2,,,,
40,51,1:29,2,,,,
40,51,1:27,2,,,,
40,51,1:20,2,,,,
40,51,1:05,2,,,,
40,51,0:49,2,,,,
40,51,0:49,2,,,,
40,51,0:49,2,,,,
40,51,0:48,2,,,,
40,51,0:45,2,,,,
40,51,0:45,2,,,,
40,51,0:42,2,,,,
40,53,0:36,2,,,,
40,53,0:36,2,,,,
40,53,0:26,2,,,,
40,53,0:24,2,,,,
40,53,0:06,2,,,,
40,53,0:05,2,,,,
40,53,0:01,2,,,,
41,53,0:01,2,,,,
42,53,0:01,2,,,,
42,53,11:47,3,,,,
42,53,11:45,3,,,,
42,53,11:30,3,,,,
42,53,11:15,3,,,,
42,53,11:14,3,,,,
42,53,11:11,3,,,,
42,53,11:11,3,,,,
42,53,11:11,3,,,,
42,53,11:11,3,,,,
44,53,11:03,3,,,,
44,53,10:44,3,,,,
44,53,10:38,3,,,,
44,53,10:38,3,,,,
44,53,10:27,3,,,,
44,53,10:26,3,,,,
44,53,10:14,3,,,,
44,53,10:12,3,,,,
46,53,10:06,3,,,,
46,53,9:52,3,,,,
46,53,9:51,3,,,,
48,53,9:45,3,,,,
48,53,9:45,3,,,,
48,55,9:27,3,,,,
48,55,9:27,3,,,,
48,55,9:10,3,,,,
48,55,9:08,3,,,,
48,55,8:48,3,,,,
48,56,8:48,3,,,,
48,57,8:48,3,,,,
48,57,8:34,3,,,,
48,57,8:25,3,,,,
48,57,8:23,3,,,,
48,60,8:06,3,,,,
48,60,8:06,3,,,,
48,60,7:46,3,,,,
48,62,7:31,3,,,,
48,62,7:31,3,,,,
48,62,7:13,3,,,,
49,62,7:13,3,,,,
49,62,7:13,3,,,,
49,62,7:11,3,,,,
49,62,7:03,3,,,,
49,62,7:03,3,,,,
49,62,7:03,3,,,,
49,62,7:03,3,,,,
49,62,7:01,3,,,,
51,62,6:50,3,,,,
51,62,6:35,3,,,,
51,62,6:33,3,,,,
51,62,6:24,3,,,,
51,62,6:22,3,,,,
51,62,6:22,3,,,,
51,62,6:09,3,,,,
51,62,6:00,3,,,,
51,62,5:58,3,,,,
51,65,5:56,3,,,,
51,65,5:33,3,,,,
52,65,5:33,3,,,,
53,65,5:33,3,,,,
53,65,5:11,3,,,,
53,65,5:11,3,,,,
53,65,5:11,3,,,,
53,65,5:11,3,,,,
53,67,5:05,3,,,,
53,67,5:05,3,,,,
53,67,5:05,3,,,,
53,68,5:05,3,,,,
55,68,4:54,3,,,,
55,68,4:35,3,,,,
55,68,4:35,3,,,,
55,68,4:35,3,,,,
55,68,4:35,3,,,,
55,68,4:35,3,,,,
55,68,4:35,3,,,,
55,69,4:35,3,,,,
55,69,4:20,3,,,,
55,69,4:18,3,,,,
55,69,4:18,3,,,,
55,69,4:16,3,,,,
55,69,4:07,3,,,,
55,70,4:07,3,,,,
55,71,4:07,3,,,,
55,71,3:54,3,,,,
57,71,3:51,3,,,,
57,71,3:51,3,,,,
57,71,3:35,3,,,,
57,71,3:21,3,,,,
59,71,3:12,3,,,,
59,71,3:12,3,,,,
59,71,3:12,3,,,,
60,71,3:12,3,,,,
60,71,2:58,3,,,,
60,71,2:58,3,,,,
60,71,2:55,3,,,,
62,71,2:54,3,,,,
62,71,2:52,3,,,,
62,71,2:33,3,,,,
62,71,2:33,3,,,,
62,71,2:33,3,,,,
62,72,2:33,3,,,,
62,72,2:13,3,,,,
62,72,2:11,3,,,,
62,72,2:00,3,,,,
62,72,2:00,3,,,,
62,72,1:57,3,,,,
63,72,1:57,3,,,,
64,72,1:57,3,,,,
64,72,1:42,3,,,,
64,72,1:40,3,,,,
64,72,1:25,3,,,,
64,72,1:24,3,,,,
64,75,1:04,3,,,,
64,75,1:04,3,,,,
64,75,0:47,3,,,,
64,75,0:46,3,,,,
64,75,0:42,3,,,,
64,76,0:42,3,,,,
64,77,0:42,3,,,,
66,77,0:24,3,,,,
66,77,0:24,3,,,,
66,77,0:02,3,,,,
66,78,0:02,3,,,,
66,79,0:02,3,,,,
66,79,00:00,3,,,,
66,79,11:45,4,,,,
66,79,11:32,4,,,,
66,79,11:21,4,,,,
66,79,11:19,4,,,,
66,79,11:08,4,,,,
66,79,10:59,4,,,,
66,81,10:52,4,,,,
66,81,10:52,4,,,,
66,81,10:27,4,,,,
66,81,10:26,4,,,,
66,83,10:12,4,,,,
66,83,10:12,4,,,,
66,83,9:59,4,,,,
66,83,9:59,4,,,,
66,83,9:53,4,,,,
66,83,9:53,4,,,,
66,84,9:53,4,,,,
66,84,9:41,4,,,,
66,84,9:23,4,,,,
66,84,9:23,4,,,,
66,84,9:23,4,,,,
66,84,9:22,4,,,,
68,84,9:15,4,,,,
68,84,8:59,4,,,,
68,84,8:59,4,,,,
68,84,8:52,4,,,,
68,84,8:52,4,,,,
68,84,8:49,4,,,,
68,84,8:48,4,,,,
68,86,8:37,4,,,,
68,86,8:22,4,,,,
68,86,8:22,4,,,,
69,86,8:22,4,,,,
69,86,8:04,4,,,,
69,86,7:52,4,,,,
70,86,7:52,4,,,,
71,86,7:52,4,,,,
71,86,7:37,4,,,,
71,86,7:35,4,,,,
71,88,7:31,4,,,,
71,88,7:31,4,,,,
71,88,7:15,4,,,,
71,90,7:01,4,,,,
71,90,7:01,4,,,,
73,90,6:33,4,,,,
73,93,6:07,4,,,,
73,93,6:07,4,,,,
73,93,5:48,4,,,,
74,93,5:48,4,,,,
74,93,5:48,4,,,,
74,93,5:47,4,,,,
74,93,5:33,4,,,,
74,93,5:16,4,,,,
74,93,5:16,4,,,,
74,93,5:03,4,,,,
74,93,5:01,4,,,,
74,93,4:54,4,,,,
75,93,4:54,4,,,,
75,93,4:54,4,,,,
75,93,4:52,4,,,,
75,95,4:35,4,,,,
75,95,4:35,4,,,,
75,95,4:11,4,,,,
77,95,4:07,4,,,,
77,95,4:07,4,,,,
77,95,3:56,4,,,,
77,95,3:56,4,,,,
77,95,3:56,4,,,,
78,95,3:56,4,,,,
79,95,3:56,4,,,,
79,95,3:45,4,,,,
79,95,3:43,4,,,,
79,95,3:38,4,,,,
80,95,3:38,4,,,,
81,95,3:23,4,,,,
81,95,3:21,4,,,,
81,95,3:19,4,,,,
81,97,3:02,4,,,,
81,97,2:43,4,,,,
81,97,2:43,4,,,,
82,97,2:43,4,,,,
83,99,2:25,4,,,,
85,99,2:13,4,,,,
85,99,1:53,4,,,,
87,99,1:34,4,,,,
87,99,1:14,4,,,,
87,99,1:13,4,,,,
87,99,1:09,4,,,,
88,99,1:09,4,,,,
89,99,1:09,4,,,,
89,101,0:59,4,,,,
89,101,0:59,4,,,,
89,101,0:44,4,,,,
89,101,0:43,4,,,,
89,101,0:37,4,,,,
89,101,0:36,4,,,,
89,103,0:21,4,,,,
89,103,0:21,4,,,,
91,103,0:09,4,,,,
91,103,0:09,4,,,,
